,Event Name,No. of Processors,No. of Layers,Min. Split,Min. Clients,NN Flops [TFLOPs],NN Memory [GB],Fraction Aggregator,Fraction Server / Edge,Fraction Clients,Avg. Processor Power [GFLOP/s],Avg. Processor Full Residual [GB],Avg. Processor Portion,Avg. Link Bandwidth [GB/s],Avg. Input Data Size [GB],Avg. Intermediate Results Size [GB],Avg. Weights Data Size [GB],PL Outcome,PL Best Path,PL Train Time [s],PL Runtime [s],FL Outcome,FL Aggregator,FL Clients,FL Train Time [s],FL Runtime [s],SL Outcome,SL Server,SL Clients,SL Train Time [s],SL Runtime [s],PSL Outcome,PSL Server,PSL Clients,PSL Train Time [s],PSL Runtime [s],FSL Outcome,FSL Agg Server,FSL Edge Servers,FSL Clients,FSL Train Time [s],FSL Runtime [s],Best Architecture,Best Train Time [s]
Event 36,event_36,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,28.055231844315614,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[0, 23, 23, 0, 8, 8, 8]",0.36271673976621144,1.0104103088378906,Success,processor_50,"['processor_23', 'processor_0', 'processor_8']",0.12228219629358691,0.6400113105773926,Success,processor_23,"['processor_0', 'processor_8', 'processor_22']",0.3586321403845405,0.06718063354492188,Success,processor_23,"['processor_0', 'processor_8', 'processor_22']",0.253140340228811,0.06744527816772461,Success,processor_1,"['processor_0', 'processor_5', 'processor_4']","['processor_2', 'processor_6', 'processor_3']",0.1438998170267345,0.0015609264373779297,FL,0.12228219629358691
Event 37,event_37,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,24.801091396029037,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[15, 24, 24, 15, 13, 13, 13]",0.3664406987352753,1.0030832290649414,Success,processor_43,"['processor_24', 'processor_15', 'processor_13']",0.1231004603399098,0.6107099056243896,Success,processor_24,"['processor_15', 'processor_13', 'processor_25']",0.3655886750617601,0.07082772254943848,Success,processor_24,"['processor_15', 'processor_13', 'processor_25']",0.25882155175614796,0.0667109489440918,Success,processor_3,"['processor_4', 'processor_6', 'processor_5']","['processor_0', 'processor_2', 'processor_1']",0.11445903275874382,0.0013682842254638672,FSL,0.11445903275874382
Event 38,event_38,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,23.049963679545645,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[12, 18, 18, 12, 9, 9, 9]",0.370002918483391,0.9266753196716309,Success,processor_28,"['processor_18', 'processor_12', 'processor_9']",0.12868913321292907,0.6245253086090088,Success,processor_18,"['processor_12', 'processor_9', 'processor_13']",0.3574387288391952,0.055866241455078125,Success,processor_18,"['processor_12', 'processor_9', 'processor_13']",0.2505846324203694,0.057245731353759766,Success,processor_5,"['processor_6', 'processor_4', 'processor_3']","['processor_0', 'processor_1', 'processor_2']",0.1334008605871935,0.0015363693237304688,FL,0.12868913321292907
Event 39,event_39,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,27.33028393320782,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[9, 20, 20, 9, 5, 5, 5]",0.3552788106772871,0.963820219039917,Success,processor_49,"['processor_20', 'processor_9', 'processor_5']",0.11975642248575673,0.6865630149841309,Success,processor_20,"['processor_9', 'processor_5', 'processor_11']",0.35335270269208136,0.06288385391235352,Success,processor_20,"['processor_9', 'processor_5', 'processor_11']",0.24986892482540393,0.05342864990234375,Success,processor_2,"['processor_5', 'processor_3', 'processor_4']","['processor_0', 'processor_1', 'processor_6']",0.14587055829249623,0.0013165473937988281,FL,0.11975642248575673
Event 40,event_40,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,15.606991134704344,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[19, 22, 22, 19, 23, 23, 23]",0.35449180560225374,1.20625901222229,Success,processor_47,"['processor_22', 'processor_19', 'processor_23']",0.11977637246438393,0.843947172164917,Success,processor_22,"['processor_19', 'processor_23', 'processor_21']",0.3489280986994255,0.05733227729797363,Success,processor_22,"['processor_19', 'processor_23', 'processor_21']",0.24590262952824163,0.053192138671875,Success,processor_0,"['processor_5', 'processor_4', 'processor_3']","['processor_2', 'processor_1', 'processor_6']",0.11289387747402423,0.0014221668243408203,FSL,0.11289387747402423
Event 41,event_41,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,24.2768395116487,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[5, 6, 6, 5, 2, 2, 2]",0.35840824280474615,0.8110275268554688,Success,processor_39,"['processor_6', 'processor_5', 'processor_2']",0.12310629036830018,0.6763832569122314,Success,processor_6,"['processor_5', 'processor_2', 'processor_15']",0.35043130929151384,0.06910157203674316,Success,processor_6,"['processor_5', 'processor_2', 'processor_15']",0.2466038232589157,0.0672612190246582,Success,processor_3,"['processor_6', 'processor_2', 'processor_1']","['processor_5', 'processor_0', 'processor_4']",0.10633477614416244,0.0014824867248535156,FSL,0.10633477614416244
Event 42,event_42,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,26.04614912285595,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[5, 23, 23, 5, 24, 24, 24]",0.3614696469969348,0.8862249851226807,Success,processor_49,"['processor_23', 'processor_5', 'processor_24']",0.12237394033082899,0.6971926689147949,Success,processor_23,"['processor_5', 'processor_24', 'processor_4']",0.35883255962994437,0.0682985782623291,Success,processor_23,"['processor_5', 'processor_24', 'processor_4']",0.2537000013598441,0.06681060791015625,Success,processor_3,"['processor_5', 'processor_0', 'processor_1']","['processor_4', 'processor_6', 'processor_2']",0.1243657837299518,0.0030584335327148438,FL,0.12237394033082899
Event 43,event_43,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,23.458394717439973,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[13, 24, 24, 13, 20, 20, 20]",0.3565254653336265,1.2127752304077148,Success,processor_34,"['processor_24', 'processor_13', 'processor_20']",0.12035601152990223,0.6790714263916016,Success,processor_24,"['processor_13', 'processor_20', 'processor_22']",0.3520707108167059,0.07104349136352539,Success,processor_24,"['processor_13', 'processor_20', 'processor_22']",0.248401670250189,0.0682070255279541,Success,processor_5,"['processor_0', 'processor_1', 'processor_4']","['processor_3', 'processor_6', 'processor_2']",0.14235030533749934,0.0016362667083740234,FL,0.12035601152990223
Event 44,event_44,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,13.321572918041895,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[15, 15, 15, 19, 23, 23, 23]",0.3597975973504802,1.0409796237945557,Success,processor_27,"['processor_15', 'processor_19', 'processor_23']",0.12405353411713094,0.6820673942565918,Success,processor_15,"['processor_19', 'processor_23', 'processor_6']",0.3545195390924677,0.0723869800567627,Success,processor_15,"['processor_19', 'processor_23', 'processor_6']",0.250159018093038,0.06593036651611328,Success,processor_0,"['processor_6', 'processor_4', 'processor_2']","['processor_3', 'processor_1', 'processor_5']",0.16197851457411602,0.0017974376678466797,FL,0.12405353411713094
Event 45,event_45,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,27.20857493112423,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[2, 2, 2, 4, 16, 16, 16]",0.3523635515110525,0.6707968711853027,Success,processor_31,"['processor_2', 'processor_4', 'processor_16']",0.11922923293388085,0.6648144721984863,Success,processor_2,"['processor_4', 'processor_16', 'processor_18']",0.3499275037013525,0.06919598579406738,Success,processor_2,"['processor_4', 'processor_16', 'processor_18']",0.24726253387875524,0.06744980812072754,Success,processor_5,"['processor_2', 'processor_0', 'processor_6']","['processor_4', 'processor_1', 'processor_3']",0.09718267383087167,0.0014252662658691406,FSL,0.09718267383087167
Event 46,event_46,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,18.327829269176945,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[1, 23, 23, 1, 20, 20, 20]",0.3623352964309373,0.9921295642852783,Success,processor_36,"['processor_23', 'processor_1', 'processor_20']",0.121628284837544,0.6046767234802246,Success,processor_23,"['processor_1', 'processor_20', 'processor_7']",0.36091824356004704,0.06609082221984863,Success,processor_23,"['processor_1', 'processor_20', 'processor_7']",0.2553311839697067,0.06825900077819824,Success,processor_2,"['processor_1', 'processor_4', 'processor_0']","['processor_6', 'processor_3', 'processor_5']",0.13927024490400527,0.0018987655639648438,FL,0.121628284837544
Event 47,event_47,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,22.04743693032171,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[10, 17, 17, 10, 19, 19, 19]",0.3648328376079388,0.8670933246612549,Success,processor_45,"['processor_17', 'processor_10', 'processor_19']",0.1258069919633775,0.6224875450134277,Success,processor_17,"['processor_10', 'processor_19', 'processor_6']",0.3522006113771882,0.05708503723144531,Success,processor_17,"['processor_10', 'processor_19', 'processor_6']",0.2467083903430971,0.05976223945617676,Success,processor_4,"['processor_6', 'processor_3', 'processor_5']","['processor_0', 'processor_2', 'processor_1']",0.13009273040346322,0.0014109611511230469,FL,0.1258069919633775
Event 48,event_48,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,22.535464986156242,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[9, 9, 9, 14, 2, 2, 2]",0.3630038289738768,0.8101975917816162,Success,processor_27,"['processor_9', 'processor_14', 'processor_2']",0.12450322176535433,0.6760449409484863,Success,processor_9,"['processor_14', 'processor_2', 'processor_22']",0.35774009426280073,0.0719602108001709,Success,processor_9,"['processor_14', 'processor_2', 'processor_22']",0.25162183903209395,0.06830334663391113,Success,processor_1,"['processor_2', 'processor_3', 'processor_6']","['processor_4', 'processor_0', 'processor_5']",0.12807917617614759,0.0015633106231689453,FL,0.12450322176535433
Event 49,event_49,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,16.053653465517637,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[9, 10, 10, 9, 18, 18, 18]",0.3631993253239245,0.8885889053344727,Success,processor_33,"['processor_10', 'processor_25', 'processor_9']",0.11989551270394201,0.6821682453155518,Success,processor_10,"['processor_25', 'processor_9', 'processor_18']",0.35323134267853995,0.0706171989440918,Success,processor_10,"['processor_25', 'processor_9', 'processor_18']",0.24937592872297332,0.06866621971130371,Success,processor_3,"['processor_6', 'processor_1', 'processor_0']","['processor_4', 'processor_5', 'processor_2']",0.15921881464706927,0.001996278762817383,FL,0.11989551270394201
Event 50,event_50,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,24.059922393605035,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[1, 4, 4, 1, 24, 24, 24]",0.3563179828368864,0.882009744644165,Success,processor_45,"['processor_4', 'processor_1', 'processor_24']",0.12175379773137841,0.6846332550048828,Success,processor_4,"['processor_1', 'processor_24', 'processor_15']",0.35064281732004965,0.06633949279785156,Success,processor_4,"['processor_1', 'processor_24', 'processor_15']",0.24718621358570866,0.06579136848449707,Success,processor_2,"['processor_4', 'processor_0', 'processor_6']","['processor_1', 'processor_3', 'processor_5']",0.11413533095388854,0.0015671253204345703,FSL,0.11413533095388854
Event 51,event_51,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,15.279296178429075,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[2, 24, 24, 2, 3, 3, 3]",0.35607001852172315,0.9820361137390137,Success,processor_49,"['processor_24', 'processor_2', 'processor_3']",0.12072825391071333,0.6751749515533447,Success,processor_24,"['processor_2', 'processor_3', 'processor_13']",0.3536393785584202,0.0695199966430664,Success,processor_24,"['processor_2', 'processor_3', 'processor_13']",0.25004040137804656,0.06870412826538086,Success,processor_6,"['processor_2', 'processor_1', 'processor_5']","['processor_3', 'processor_4', 'processor_0']",0.13919389354776734,0.0014028549194335938,FL,0.12072825391071333
Event 52,event_52,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,15.053059828633302,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[2, 2, 2, 14, 8, 8, 8]",0.34882871777233027,0.898115873336792,Success,processor_29,"['processor_2', 'processor_14', 'processor_8']",0.1166064115029708,0.6483798027038574,Success,processor_2,"['processor_14', 'processor_8', 'processor_19']",0.3492267593963706,0.0675804615020752,Success,processor_2,"['processor_14', 'processor_8', 'processor_19']",0.24736402340361027,0.06667399406433105,Success,processor_3,"['processor_2', 'processor_6', 'processor_0']","['processor_5', 'processor_4', 'processor_1']",0.1639436103098747,0.0014967918395996094,FL,0.1166064115029708
Event 53,event_53,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,13.493329858594072,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[5, 5, 5, 23, 17, 17, 17]",0.384763681005182,1.0047674179077148,Success,processor_31,"['processor_25', 'processor_5', 'processor_23']",0.12955699546979452,0.638979434967041,Success,processor_25,"['processor_5', 'processor_23', 'processor_17']",0.3752899587488459,0.06752514839172363,Success,processor_25,"['processor_5', 'processor_23', 'processor_17']",0.2650671645979632,0.06636404991149902,Success,processor_0,"['processor_5', 'processor_2', 'processor_4']","['processor_3', 'processor_1', 'processor_6']",0.12566630302934825,0.0014798641204833984,FSL,0.12566630302934825
Event 54,event_54,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,14.55124685376961,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[5, 5, 5, 16, 6, 6, 6]",0.3527780725136641,0.8594076633453369,Success,processor_37,"['processor_5', 'processor_16', 'processor_6']",0.1192945239816529,0.6558923721313477,Success,processor_5,"['processor_16', 'processor_6', 'processor_1']",0.34992227733118275,0.058561086654663086,Success,processor_5,"['processor_16', 'processor_6', 'processor_1']",0.2470630613720972,0.058438777923583984,Success,processor_4,"['processor_5', 'processor_1', 'processor_3']","['processor_6', 'processor_2', 'processor_0']",0.14554234087741982,0.0014636516571044922,FL,0.1192945239816529
Event 55,event_55,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,28.2945592946585,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[0, 0, 0, 22, 3, 3, 3]",0.3669508940522478,1.1096818447113037,Success,processor_26,"['processor_0', 'processor_22', 'processor_3']",0.12472733792619684,0.672727108001709,Success,processor_0,"['processor_22', 'processor_3', 'processor_7']",0.3633822649243285,0.056749582290649414,Success,processor_0,"['processor_22', 'processor_3', 'processor_7']",0.2565918377432266,0.05700063705444336,Success,processor_6,"['processor_0', 'processor_4', 'processor_5']","['processor_3', 'processor_1', 'processor_2']",0.14796072386241738,0.001371622085571289,FL,0.12472733792619684
Event 56,event_56,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,27.34251879498841,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[0, 21, 21, 0, 20, 20, 20]",0.3730091743720848,1.0698051452636719,Success,processor_28,"['processor_21', 'processor_0', 'processor_20']",0.12810969722091103,0.670621395111084,Success,processor_21,"['processor_0', 'processor_20', 'processor_15']",0.36244658729650464,0.06641769409179688,Success,processor_21,"['processor_0', 'processor_20', 'processor_15']",0.2544729262395771,0.06028127670288086,Success,processor_3,"['processor_0', 'processor_1', 'processor_5']","['processor_6', 'processor_4', 'processor_2']",0.1503087969268589,0.001468658447265625,FL,0.12810969722091103
Event 57,event_57,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,15.65536316005332,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[3, 3, 3, 12, 21, 21, 21]",0.3741658683999628,0.8161664009094238,Success,processor_46,"['processor_3', 'processor_12', 'processor_21']",0.12798222567481918,0.674163818359375,Success,processor_3,"['processor_12', 'processor_21', 'processor_19']",0.36762929638874453,0.06859064102172852,Success,processor_3,"['processor_12', 'processor_21', 'processor_19']",0.25831176201189926,0.0658414363861084,Success,processor_0,"['processor_3', 'processor_2', 'processor_6']","['processor_1', 'processor_4', 'processor_5']",0.14010813417798726,0.0015664100646972656,FL,0.12798222567481918
Event 58,event_58,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,21.620648508076535,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[6, 20, 20, 6, 3, 3, 3]",0.3647871503443235,0.9625740051269531,Success,processor_34,"['processor_20', 'processor_6', 'processor_3']",0.12555291933498763,0.6758506298065186,Success,processor_20,"['processor_6', 'processor_3', 'processor_18']",0.35717209284051776,0.0693666934967041,Success,processor_20,"['processor_6', 'processor_3', 'processor_18']",0.2515063193485362,0.06683540344238281,Success,processor_5,"['processor_6', 'processor_4', 'processor_0']","['processor_3', 'processor_2', 'processor_1']",0.1134255870347835,0.001485586166381836,FSL,0.1134255870347835
Event 59,event_59,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,13.230827944851299,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[12, 17, 17, 12, 6, 6, 6]",0.34964992684222473,0.8812267780303955,Success,processor_37,"['processor_17', 'processor_12', 'processor_6']",0.11777401208120516,0.6719088554382324,Success,processor_17,"['processor_12', 'processor_6', 'processor_23']",0.3465900574730889,0.06884336471557617,Success,processor_17,"['processor_12', 'processor_6', 'processor_23']",0.24489030132972434,0.06535506248474121,Success,processor_0,"['processor_6', 'processor_1', 'processor_3']","['processor_5', 'processor_2', 'processor_4']",0.175255786168523,0.0018208026885986328,FL,0.11777401208120516
Event 60,event_60,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,19.36488311502012,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[6, 6, 6, 18, 11, 11, 11]",0.37353898597673313,0.881964921951294,Success,processor_48,"['processor_6', 'processor_18', 'processor_11']",0.13206727274180624,0.6450109481811523,Success,processor_6,"['processor_18', 'processor_11', 'processor_12']",0.36005905240714237,0.07032394409179688,Success,processor_6,"['processor_18', 'processor_11', 'processor_12']",0.2513272089753575,0.06879973411560059,Success,processor_3,"['processor_6', 'processor_1', 'processor_5']","['processor_0', 'processor_2', 'processor_4']",0.15287193543907246,0.0018706321716308594,FL,0.13206727274180624
Event 61,event_61,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,23.281379306646727,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[1, 1, 1, 20, 6, 6, 6]",0.38309498972102873,1.0250649452209473,Success,processor_37,"['processor_1', 'processor_20', 'processor_6']",0.13558931207448352,0.6344625949859619,Success,processor_1,"['processor_20', 'processor_6', 'processor_17']",0.3665075065665885,0.07093071937561035,Success,processor_1,"['processor_20', 'processor_6', 'processor_17']",0.25431793550199416,0.06811738014221191,Success,processor_2,"['processor_1', 'processor_3', 'processor_4']","['processor_6', 'processor_0', 'processor_5']",0.13096725441248955,0.0014150142669677734,FSL,0.13096725441248955
Event 62,event_62,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,14.115444272699712,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[1, 1, 1, 7, 4, 4, 4]",0.3493018859957106,0.9599480628967285,Success,processor_31,"['processor_1', 'processor_7', 'processor_25']",0.1178100293710344,0.6432735919952393,Success,processor_1,"['processor_7', 'processor_25', 'processor_4']",0.34619780107372394,0.05950570106506348,Success,processor_1,"['processor_7', 'processor_25', 'processor_4']",0.24465831292042606,0.06622099876403809,Success,processor_0,"['processor_1', 'processor_6', 'processor_5']","['processor_4', 'processor_2', 'processor_3']",0.15512068479568783,0.0015888214111328125,FL,0.1178100293710344
Event 63,event_63,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,26.407424843786988,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[5, 5, 5, 24, 17, 17, 17]",0.3703646700334086,0.8229856491088867,Success,processor_32,"['processor_5', 'processor_24', 'processor_17']",0.12649309351294635,0.6664602756500244,Success,processor_5,"['processor_24', 'processor_17', 'processor_0']",0.3644971007411481,0.0687403678894043,Success,processor_5,"['processor_24', 'processor_17', 'processor_0']",0.25624009498502,0.06822466850280762,Success,processor_2,"['processor_5', 'processor_1', 'processor_4']","['processor_0', 'processor_6', 'processor_3']",0.10554542365746966,0.001556396484375,FSL,0.10554542365746966
Event 64,event_64,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,16.01641545583511,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[1, 4, 4, 1, 18, 18, 18]",0.3712260736578837,0.7948489189147949,Success,processor_30,"['processor_4', 'processor_1', 'processor_25']",0.1233506585820953,0.6753594875335693,Success,processor_4,"['processor_1', 'processor_25', 'processor_18']",0.3523118527196286,0.06743168830871582,Success,processor_4,"['processor_1', 'processor_25', 'processor_18']",0.24792750958141777,0.06645607948303223,Success,processor_3,"['processor_4', 'processor_2', 'processor_0']","['processor_1', 'processor_6', 'processor_5']",0.15610269492105794,0.0014770030975341797,FL,0.1233506585820953
Event 65,event_65,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,29.15682516127368,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[0, 0, 0, 14, 4, 4, 4]",0.3515627471914905,0.7753136157989502,Success,processor_35,"['processor_0', 'processor_14', 'processor_4']",0.11765141005797648,0.6662576198577881,Success,processor_0,"['processor_14', 'processor_4', 'processor_9']",0.35162277834544736,0.06606459617614746,Success,processor_0,"['processor_14', 'processor_4', 'processor_9']",0.2489504100668087,0.06550908088684082,Success,processor_2,"['processor_0', 'processor_5', 'processor_6']","['processor_4', 'processor_1', 'processor_3']",0.13841620049623857,0.0014753341674804688,FL,0.11765141005797648
Event 66,event_66,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,17.48091157865396,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[5, 11, 11, 5, 16, 16, 16]",0.35948652495583366,0.8462142944335938,Success,processor_50,"['processor_11', 'processor_5', 'processor_16']",0.12142206207951206,0.6336808204650879,Success,processor_11,"['processor_5', 'processor_16', 'processor_13']",0.3548037376391548,0.06906747817993164,Success,processor_11,"['processor_5', 'processor_16', 'processor_13']",0.2502566732547448,0.06804776191711426,Success,processor_3,"['processor_5', 'processor_4', 'processor_0']","['processor_2', 'processor_1', 'processor_6']",0.14242427789704407,0.0015056133270263672,FL,0.12142206207951206
Event 67,event_67,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,16.57430362779378,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[12, 12, 12, 22, 7, 7, 7]",0.38809337955193335,0.8959090709686279,Success,processor_26,"['processor_12', 'processor_22', 'processor_7']",0.13049069498209864,0.627936601638794,Success,processor_12,"['processor_22', 'processor_7', 'processor_9']",0.3876883234385357,0.06924581527709961,Success,processor_12,"['processor_22', 'processor_7', 'processor_9']",0.27419587688850194,0.06920909881591797,Success,processor_2,"['processor_6', 'processor_5', 'processor_0']","['processor_3', 'processor_4', 'processor_1']",0.15173997975076725,0.001425027847290039,FL,0.13049069498209864
Event 68,event_68,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,16.845214699253134,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[8, 9, 9, 8, 15, 15, 15]",0.35341479929731173,1.0583457946777344,Success,processor_51,"['processor_9', 'processor_8', 'processor_25']",0.11903629486090553,0.651259183883667,Success,processor_9,"['processor_8', 'processor_25', 'processor_15']",0.3505104790256311,0.05971169471740723,Success,processor_9,"['processor_8', 'processor_25', 'processor_15']",0.24781973936426505,0.058069467544555664,Success,processor_3,"['processor_4', 'processor_2', 'processor_0']","['processor_5', 'processor_6', 'processor_1']",0.14648831660974435,0.0015246868133544922,FL,0.11903629486090553
Event 69,event_69,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,22.837576509577282,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[13, 13, 13, 20, 10, 10, 10]",0.3577785643374455,1.1021664142608643,Success,processor_45,"['processor_13', 'processor_20', 'processor_10']",0.1223649987125848,0.6666829586029053,Success,processor_13,"['processor_20', 'processor_10', 'processor_23']",0.35325641062076846,0.062744140625,Success,processor_13,"['processor_20', 'processor_10', 'processor_23']",0.24918581057007644,0.058836936950683594,Success,processor_1,"['processor_6', 'processor_4', 'processor_2']","['processor_3', 'processor_0', 'processor_5']",0.11833391403176677,0.0014529228210449219,FSL,0.11833391403176677
Event 70,event_70,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,19.353915105534746,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[15, 24, 24, 15, 4, 4, 4]",0.3480029481481465,0.9515466690063477,Success,processor_33,"['processor_24', 'processor_15', 'processor_4']",0.11648511495782524,0.6698720455169678,Success,processor_24,"['processor_15', 'processor_4', 'processor_23']",0.34803684265512946,0.06893229484558105,Success,processor_24,"['processor_15', 'processor_4', 'processor_23']",0.2464931227734982,0.06715273857116699,Success,processor_6,"['processor_4', 'processor_0', 'processor_1']","['processor_3', 'processor_2', 'processor_5']",0.14452925916216802,0.0020294189453125,FL,0.11648511495782524
Event 71,event_71,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,29.57351553298011,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[0, 0, 0, 18, 4, 4, 4]",0.3551281883322108,0.7687397003173828,Success,processor_29,"['processor_0', 'processor_18', 'processor_4']",0.12284841657643035,0.682913064956665,Success,processor_0,"['processor_18', 'processor_4', 'processor_10']",0.3491247167133236,0.06898188591003418,Success,processor_0,"['processor_18', 'processor_4', 'processor_10']",0.24622042890509885,0.06575131416320801,Success,processor_3,"['processor_0', 'processor_1', 'processor_5']","['processor_4', 'processor_2', 'processor_6']",0.1063171005085168,0.001428842544555664,FSL,0.1063171005085168
Event 72,event_72,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,23.696738422078255,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[6, 17, 17, 6, 10, 10, 10]",0.3521176573770223,0.7561750411987305,Success,processor_34,"['processor_17', 'processor_6', 'processor_10']",0.11828395897017417,0.6794815063476562,Success,processor_17,"['processor_6', 'processor_10', 'processor_12']",0.35043903711020286,0.06888055801391602,Success,processor_17,"['processor_6', 'processor_10', 'processor_12']",0.247930421637293,0.06764364242553711,Success,processor_3,"['processor_6', 'processor_4', 'processor_0']","['processor_5', 'processor_1', 'processor_2']",0.10400535183244665,0.002118349075317383,FSL,0.10400535183244665
Event 73,event_73,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,21.85263215863388,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[8, 8, 8, 16, 7, 7, 7]",0.35580485775552195,0.9608635902404785,Success,processor_37,"['processor_8', 'processor_16', 'processor_7']",0.12170730921972435,0.6386933326721191,Success,processor_8,"['processor_16', 'processor_7', 'processor_24']",0.35067371713752643,0.06981945037841797,Success,processor_8,"['processor_16', 'processor_7', 'processor_24']",0.24679289432547344,0.06771087646484375,Success,processor_1,"['processor_6', 'processor_5', 'processor_3']","['processor_0', 'processor_4', 'processor_2']",0.15297530523848565,0.0014834403991699219,FL,0.12170730921972435
