,Event Name,No. of Processors,No. of Layers,Min. Split,Min. Clients,NN Flops [TFLOPs],NN Memory [GB],Fraction Aggregator,Fraction Server / Edge,Fraction Clients,Avg. Processor Power [GFLOP/s],Avg. Processor Full Residual [GB],Avg. Processor Portion,Avg. Link Bandwidth [GB/s],Avg. Input Data Size [GB],Avg. Intermediate Results Size [GB],Avg. Weights Data Size [GB],PL Outcome,PL Best Path,PL Train Time [s],PL Runtime [s],FL Outcome,FL Aggregator,FL Clients,FL Train Time [s],FL Runtime [s],SL Outcome,SL Server,SL Clients,SL Train Time [s],SL Runtime [s],PSL Outcome,PSL Server,PSL Clients,PSL Train Time [s],PSL Runtime [s],FSL Outcome,FSL Agg Server,FSL Edge Servers,FSL Clients,FSL Train Time [s],FSL Runtime [s],Best Architecture,Best Train Time [s]
Event 37,event_37,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,36.85053447490192,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[10, 10, 10, 20, 15, 15, 15]",1.223018408104935,0.9508960247039795,Success,processor_33,"['processor_10', 'processor_20', 'processor_15']",0.416648260642632,0.6233654022216797,Success,processor_10,"['processor_20', 'processor_15', 'processor_3']",1.2278326243532773,0.07256364822387695,Success,processor_10,"['processor_20', 'processor_15', 'processor_3']",0.683557271161791,0.06802630424499512,Success,processor_1,"['processor_2', 'processor_6', 'processor_4']","['processor_3', 'processor_0', 'processor_5']",0.45482117221856644,0.0016956329345703125,FL,0.416648260642632
Event 38,event_38,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,29.084003578360026,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[19, 19, 19, 20, 15, 15, 15]",1.2298741952224006,1.0576896667480469,Success,processor_51,"['processor_19', 'processor_25', 'processor_2']",0.41226250413008325,0.6210014820098877,Success,processor_19,"['processor_25', 'processor_2', 'processor_20']",1.2125141533249661,0.07037639617919922,Success,processor_19,"['processor_25', 'processor_2', 'processor_20']",0.6725282780700931,0.06895256042480469,Success,processor_1,"['processor_3', 'processor_5', 'processor_0']","['processor_2', 'processor_6', 'processor_4']",0.39439753031217734,0.0016329288482666016,FSL,0.39439753031217734
Event 39,event_39,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,26.034604551460134,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[4, 4, 4, 24, 7, 7, 7]",1.1812532234483517,0.866201639175415,Success,processor_30,"['processor_4', 'processor_24', 'processor_7']",0.39883691902984375,0.6641440391540527,Success,processor_4,"['processor_24', 'processor_7', 'processor_13']",1.1846135282441264,0.05448412895202637,Success,processor_4,"['processor_24', 'processor_7', 'processor_13']",0.6625381050541149,0.05334305763244629,Success,processor_0,"['processor_6', 'processor_5', 'processor_3']","['processor_4', 'processor_2', 'processor_1']",0.34406779551026595,0.0013053417205810547,FSL,0.34406779551026595
Event 40,event_40,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,21.678280194196585,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[3, 17, 17, 3, 13, 13, 13]",1.1968930398770834,0.981752872467041,Success,processor_33,"['processor_17', 'processor_3', 'processor_13']",0.4059135892423068,0.8783707618713379,Success,processor_17,"['processor_3', 'processor_13', 'processor_16']",1.1957033764842417,0.0541377067565918,Success,processor_17,"['processor_3', 'processor_13', 'processor_16']",0.6679133118049942,0.05371904373168945,Success,processor_2,"['processor_4', 'processor_6', 'processor_1']","['processor_3', 'processor_5', 'processor_0']",0.5638025163691207,0.0013005733489990234,FL,0.4059135892423068
Event 41,event_41,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,40.13037757585924,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[0, 0, 0, 8, 18, 18, 18]",1.2416000331072619,0.8696668148040771,Success,processor_33,"['processor_25', 'processor_0', 'processor_8']",0.41470124111436674,0.6880528926849365,Success,processor_25,"['processor_0', 'processor_8', 'processor_18']",1.2296747371814292,0.07688236236572266,Success,processor_25,"['processor_0', 'processor_8', 'processor_18']",0.687073151103112,0.0671994686126709,Success,processor_3,"['processor_2', 'processor_1', 'processor_5']","['processor_0', 'processor_6', 'processor_4']",0.5368574758185483,0.0014133453369140625,FL,0.41470124111436674
Event 42,event_42,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,30.44102658323669,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[4, 4, 4, 10, 3, 3, 3]",1.212163882805156,0.7308428287506104,Success,processor_44,"['processor_4', 'processor_10', 'processor_3']",0.41632781248496936,0.684598445892334,Success,processor_4,"['processor_10', 'processor_3', 'processor_15']",1.2092391569188319,0.06920480728149414,Success,processor_4,"['processor_10', 'processor_3', 'processor_15']",0.6716972632599328,0.06791329383850098,Success,processor_6,"['processor_3', 'processor_0', 'processor_2']","['processor_4', 'processor_5', 'processor_1']",0.6152851662136717,0.001483917236328125,FL,0.41632781248496936
Event 43,event_43,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,32.93135959144704,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[7, 24, 24, 7, 1, 1, 1]",1.1860702015490756,0.8457052707672119,Success,processor_45,"['processor_24', 'processor_7', 'processor_1']",0.4009918805884745,0.672365665435791,Success,processor_24,"['processor_7', 'processor_1', 'processor_17']",1.1836042770387154,0.0723719596862793,Success,processor_24,"['processor_7', 'processor_1', 'processor_17']",0.660708390018528,0.06839323043823242,Success,processor_3,"['processor_5', 'processor_0', 'processor_4']","['processor_1', 'processor_6', 'processor_2']",0.5003677332846446,0.0013852119445800781,FL,0.4009918805884745
Event 44,event_44,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,38.72845991408982,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[4, 22, 22, 15, 4, 4, 4]",1.1914289936318088,0.8350663185119629,Success,processor_30,"['processor_22', 'processor_15', 'processor_4']",0.4020651190323408,0.6333317756652832,Success,processor_22,"['processor_15', 'processor_4', 'processor_2']",1.1862961005717412,0.07211589813232422,Success,processor_22,"['processor_15', 'processor_4', 'processor_2']",0.6626839668940862,0.06888294219970703,Success,processor_6,"['processor_2', 'processor_1', 'processor_5']","['processor_4', 'processor_0', 'processor_3']",0.4362072286001932,0.0016186237335205078,FL,0.4020651190323408
Event 45,event_45,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,30.584456975695296,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[3, 12, 12, 3, 8, 8, 8]",1.176492603171779,0.9231405258178711,Success,processor_28,"['processor_12', 'processor_3', 'processor_8']",0.3943343092497239,0.6316261291503906,Success,processor_12,"['processor_3', 'processor_8', 'processor_5']",1.176268903521442,0.06737542152404785,Success,processor_12,"['processor_3', 'processor_8', 'processor_5']",0.6571005292302301,0.0666663646697998,Success,processor_1,"['processor_5', 'processor_0', 'processor_4']","['processor_3', 'processor_6', 'processor_2']",0.5505176250092472,0.001692056655883789,FL,0.3943343092497239
Event 46,event_46,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,22.265910334390792,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[8, 19, 19, 8, 24, 24, 24]",1.2080053372430624,1.050166130065918,Success,processor_51,"['processor_19', 'processor_8', 'processor_24']",0.4120858770457563,0.6620221138000488,Success,processor_19,"['processor_8', 'processor_24', 'processor_5']",1.222649749725036,0.05910921096801758,Success,processor_19,"['processor_8', 'processor_24', 'processor_5']",0.684219861622582,0.05760002136230469,Success,processor_0,"['processor_1', 'processor_6', 'processor_2']","['processor_5', 'processor_4', 'processor_3']",0.4164690849305575,0.0014197826385498047,FL,0.4120858770457563
Event 47,event_47,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,29.990305601151512,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[19, 19, 19, 20, 14, 14, 14]",1.2120281675977835,1.0376451015472412,Success,processor_31,"['processor_19', 'processor_20', 'processor_14']",0.40948271909628103,0.671699047088623,Success,processor_19,"['processor_20', 'processor_14', 'processor_5']",1.2100692365360735,0.06615018844604492,Success,processor_19,"['processor_20', 'processor_14', 'processor_5']",0.6725201923451143,0.05971884727478027,Success,processor_1,"['processor_4', 'processor_2', 'processor_6']","['processor_5', 'processor_3', 'processor_0']",0.4063262839652565,0.0014643669128417969,FSL,0.4063262839652565
Event 48,event_48,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,24.396556767715026,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[1, 1, 1, 3, 7, 7, 7]",1.1995337304292502,1.0288476943969727,Success,processor_32,"['processor_1', 'processor_3', 'processor_7']",0.41300340496263477,0.6668567657470703,Success,processor_1,"['processor_3', 'processor_7', 'processor_15']",1.1999040154881315,0.06669044494628906,Success,processor_1,"['processor_3', 'processor_7', 'processor_15']",0.6676847415665289,0.06719160079956055,Success,processor_4,"['processor_3', 'processor_6', 'processor_2']","['processor_1', 'processor_5', 'processor_0']",0.5442352234351581,0.0015866756439208984,FL,0.41300340496263477
Event 49,event_49,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,40.64204308023085,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[0, 0, 0, 10, 14, 14, 14]",1.2228182033371073,1.0272996425628662,Success,processor_47,"['processor_0', 'processor_10', 'processor_14']",0.4121096604487962,0.6615936756134033,Success,processor_0,"['processor_10', 'processor_14', 'processor_21']",1.221425278335465,0.0682833194732666,Success,processor_0,"['processor_10', 'processor_14', 'processor_21']",0.6821929902985948,0.06691551208496094,Success,processor_4,"['processor_3', 'processor_1', 'processor_2']","['processor_0', 'processor_6', 'processor_5']",0.45782326073954555,0.0021288394927978516,FL,0.4121096604487962
Event 50,event_50,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,41.79828838846356,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[0, 16, 16, 0, 19, 19, 19]",1.1991534676396247,0.8559515476226807,Success,processor_49,"['processor_16', 'processor_0', 'processor_19']",0.4103974551482934,0.6646366119384766,Success,processor_16,"['processor_0', 'processor_19', 'processor_3']",1.1961651111217437,0.0675804615020752,Success,processor_16,"['processor_0', 'processor_19', 'processor_3']",0.6675554583272311,0.0651862621307373,Success,processor_5,"['processor_3', 'processor_1', 'processor_2']","['processor_0', 'processor_6', 'processor_4']",0.47745267719993983,0.0015103816986083984,FL,0.4103974551482934
Event 51,event_51,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,30.500930465414296,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[15, 15, 15, 21, 17, 17, 17]",1.1953576610816339,0.9514243602752686,Success,processor_30,"['processor_15', 'processor_6', 'processor_21']",0.40297172563002975,0.6636464595794678,Success,processor_15,"['processor_6', 'processor_21', 'processor_17']",1.192451104616925,0.06549477577209473,Success,processor_15,"['processor_6', 'processor_21', 'processor_17']",0.6635361304273635,0.0662076473236084,Success,processor_4,"['processor_1', 'processor_0', 'processor_3']","['processor_6', 'processor_5', 'processor_2']",0.4612140273942751,0.0014579296112060547,FL,0.40297172563002975
Event 52,event_52,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,23.646408836804596,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[2, 16, 16, 2, 22, 22, 22]",1.1767093496114622,0.9210536479949951,Success,processor_51,"['processor_16', 'processor_2', 'processor_22']",0.3960514629633232,0.6302721500396729,Success,processor_16,"['processor_2', 'processor_22', 'processor_11']",1.1738079198925233,0.06693553924560547,Success,processor_16,"['processor_2', 'processor_22', 'processor_11']",0.6555047467954281,0.06740212440490723,Success,processor_3,"['processor_6', 'processor_1', 'processor_0']","['processor_2', 'processor_4', 'processor_5']",0.4397224567547818,0.001535177230834961,FL,0.3960514629633232
Event 53,event_53,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,41.296747313221104,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[0, 20, 20, 0, 14, 14, 14]",1.1990776453096352,1.0129833221435547,Success,processor_28,"['processor_20', 'processor_0', 'processor_14']",0.4048566537277109,0.6294975280761719,Success,processor_20,"['processor_0', 'processor_14', 'processor_10']",1.1957296995831839,0.07011795043945312,Success,processor_20,"['processor_0', 'processor_14', 'processor_10']",0.6675227865638053,0.06552696228027344,Success,processor_1,"['processor_3', 'processor_4', 'processor_6']","['processor_0', 'processor_2', 'processor_5']",0.4546202082563902,0.0014503002166748047,FL,0.4048566537277109
Event 54,event_54,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,33.809624142796636,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[2, 4, 4, 2, 6, 6, 6]",1.3270636482193696,0.8990545272827148,Success,processor_27,"['processor_25', 'processor_4', 'processor_2']",0.43446819642199347,0.6464874744415283,Success,processor_25,"['processor_4', 'processor_2', 'processor_6']",1.2525839164726331,0.05961441993713379,Success,processor_25,"['processor_4', 'processor_2', 'processor_6']",0.696868985839897,0.05922889709472656,Success,processor_1,"['processor_2', 'processor_0', 'processor_5']","['processor_4', 'processor_6', 'processor_3']",0.4558525189900752,0.001575469970703125,FL,0.43446819642199347
Event 55,event_55,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,34.93346804769217,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[4, 4, 4, 23, 5, 5, 5]",1.1737310315860667,0.9959917068481445,Success,processor_28,"['processor_4', 'processor_23', 'processor_5']",0.3946442214601685,0.6691093444824219,Success,processor_4,"['processor_23', 'processor_5', 'processor_6']",1.178904799818518,0.062177419662475586,Success,processor_4,"['processor_23', 'processor_5', 'processor_6']",0.6593395262340012,0.060915231704711914,Success,processor_3,"['processor_5', 'processor_1', 'processor_2']","['processor_4', 'processor_6', 'processor_0']",0.3535670554746904,0.0014920234680175781,FSL,0.3535670554746904
Event 56,event_56,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,21.047721423301816,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[8, 8, 8, 16, 24, 24, 24]",1.246037613077883,1.0202322006225586,Success,processor_44,"['processor_8', 'processor_16', 'processor_24']",0.43966608392353707,0.6601147651672363,Success,processor_8,"['processor_16', 'processor_24', 'processor_12']",1.236268219015967,0.06889224052429199,Success,processor_8,"['processor_16', 'processor_24', 'processor_12']",0.6805489922880502,0.06503152847290039,Success,processor_0,"['processor_1', 'processor_2', 'processor_4']","['processor_5', 'processor_3', 'processor_6']",0.5106541929131472,0.0014874935150146484,FL,0.43966608392353707
Event 57,event_57,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,37.769229397206374,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[2, 15, 15, 21, 2, 2, 2]",1.2207812851661684,0.7517368793487549,Success,processor_37,"['processor_15', 'processor_21', 'processor_2']",0.4162798340083011,0.6689856052398682,Success,processor_15,"['processor_21', 'processor_2', 'processor_25']",1.2104363816771517,0.06849193572998047,Success,processor_15,"['processor_21', 'processor_2', 'processor_25']",0.6732769318958821,0.0667121410369873,Success,processor_1,"['processor_4', 'processor_5', 'processor_3']","['processor_2', 'processor_0', 'processor_6']",0.4584486879869447,0.0019288063049316406,FL,0.4162798340083011
Event 58,event_58,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,23.641356977412897,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[16, 16, 16, 17, 5, 5, 5]",1.2123047554600945,0.7269351482391357,Success,processor_50,"['processor_16', 'processor_17', 'processor_3']",0.42182315112504526,0.657834529876709,Success,processor_16,"['processor_17', 'processor_3', 'processor_5']",1.201097782079942,0.06808900833129883,Success,processor_16,"['processor_17', 'processor_3', 'processor_5']",0.6677981543842014,0.06563830375671387,Success,processor_6,"['processor_5', 'processor_1', 'processor_0']","['processor_3', 'processor_4', 'processor_2']",0.4570465254618629,0.0014357566833496094,FL,0.42182315112504526
Event 59,event_59,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,31.1905076934059,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[9, 10, 10, 9, 19, 19, 19]",1.2532266945080162,0.8902640342712402,Success,processor_35,"['processor_10', 'processor_9', 'processor_19']",0.43184452860413064,0.630979061126709,Success,processor_10,"['processor_9', 'processor_19', 'processor_6']",1.2406445710941791,0.07085609436035156,Success,processor_10,"['processor_9', 'processor_19', 'processor_6']",0.6866219319835183,0.06822586059570312,Success,processor_2,"['processor_5', 'processor_0', 'processor_3']","['processor_6', 'processor_1', 'processor_4']",0.4960667682175488,0.0014810562133789062,FL,0.43184452860413064
Event 60,event_60,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,27.77360653695433,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[19, 22, 22, 19, 14, 14, 14]",1.2261006650966595,0.9871029853820801,Success,processor_31,"['processor_22', 'processor_19', 'processor_14']",0.43087216896392727,0.6309614181518555,Success,processor_22,"['processor_19', 'processor_14', 'processor_2']",1.2159003414758647,0.06925225257873535,Success,processor_22,"['processor_19', 'processor_14', 'processor_2']",0.6740285165844386,0.06716418266296387,Success,processor_5,"['processor_1', 'processor_3', 'processor_6']","['processor_2', 'processor_4', 'processor_0']",0.45167782406154783,0.0019843578338623047,FL,0.43087216896392727
Event 61,event_61,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,38.89163769924451,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[5, 14, 14, 5, 4, 4, 4]",1.2526199159194704,0.9924325942993164,Success,processor_27,"['processor_14', 'processor_5', 'processor_4']",0.4194514840754423,0.6584467887878418,Success,processor_14,"['processor_5', 'processor_4', 'processor_25']",1.2517461690410971,0.060965538024902344,Success,processor_14,"['processor_5', 'processor_4', 'processor_25']",0.7001938343154117,0.05749106407165527,Success,processor_1,"['processor_4', 'processor_3', 'processor_6']","['processor_5', 'processor_0', 'processor_2']",0.41775625045782566,0.0014166831970214844,FSL,0.41775625045782566
Event 62,event_62,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,18.23643129889946,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[2, 11, 11, 2, 4, 4, 4]",1.2868518403885596,0.8816821575164795,Success,processor_47,"['processor_11', 'processor_2', 'processor_25']",0.4370784478936261,0.6671521663665771,Success,processor_11,"['processor_2', 'processor_25', 'processor_4']",1.2746953996109305,0.06679391860961914,Success,processor_11,"['processor_2', 'processor_25', 'processor_4']",0.7110629847033826,0.06603050231933594,Success,processor_0,"['processor_4', 'processor_3', 'processor_5']","['processor_2', 'processor_6', 'processor_1']",0.4539804111053912,0.0014803409576416016,FL,0.4370784478936261
Event 63,event_63,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,32.503855998050426,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[15, 15, 15, 22, 10, 10, 10]",1.1778613479725637,0.90938401222229,Success,processor_47,"['processor_15', 'processor_22', 'processor_10']",0.3942051680093841,0.6720187664031982,Success,processor_15,"['processor_22', 'processor_10', 'processor_13']",1.1784539272383656,0.07136654853820801,Success,processor_15,"['processor_22', 'processor_10', 'processor_13']",0.6594009776242301,0.06593942642211914,Success,processor_6,"['processor_3', 'processor_0', 'processor_5']","['processor_1', 'processor_4', 'processor_2']",0.3973672199229891,0.002209186553955078,FL,0.3942051680093841
Event 64,event_64,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,26.59695784629651,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[2, 9, 9, 2, 22, 22, 22]",1.2110707330610881,0.8753893375396729,Success,processor_38,"['processor_9', 'processor_2', 'processor_22']",0.42398949038342676,0.6813786029815674,Success,processor_9,"['processor_2', 'processor_22', 'processor_7']",1.2016289084430984,0.06793498992919922,Success,processor_9,"['processor_2', 'processor_22', 'processor_7']",0.6678656936650919,0.06765389442443848,Success,processor_6,"['processor_5', 'processor_3', 'processor_1']","['processor_2', 'processor_4', 'processor_0']",0.48756497080307104,0.0015761852264404297,FL,0.42398949038342676
Event 65,event_65,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,31.90979140883096,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[11, 11, 11, 17, 10, 10, 10]",1.1828753521695572,0.8974781036376953,Success,processor_44,"['processor_11', 'processor_17', 'processor_10']",0.3974099901013149,0.6589846611022949,Success,processor_11,"['processor_17', 'processor_10', 'processor_8']",1.1877907455488794,0.06949687004089355,Success,processor_11,"['processor_17', 'processor_10', 'processor_8']",0.6650933694537436,0.06658482551574707,Success,processor_1,"['processor_3', 'processor_6', 'processor_4']","['processor_5', 'processor_0', 'processor_2']",0.48572151128925173,0.0015366077423095703,FL,0.3974099901013149
Event 66,event_66,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,31.094553785820263,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[1, 15, 15, 10, 1, 1, 1]",1.173133068583489,0.81571364402771,Success,processor_44,"['processor_15', 'processor_10', 'processor_1']",0.3918875058307311,0.6366486549377441,Success,processor_15,"['processor_10', 'processor_1', 'processor_18']",1.1739962009165106,0.07087159156799316,Success,processor_15,"['processor_10', 'processor_1', 'processor_18']",0.6572072887909883,0.06836891174316406,Success,processor_4,"['processor_5', 'processor_6', 'processor_2']","['processor_1', 'processor_0', 'processor_3']",0.45018502111504244,0.001837015151977539,FL,0.3918875058307311
Event 67,event_67,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,31.99564510266574,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[10, 18, 18, 10, 7, 7, 7]",1.281355954168904,0.7988812923431396,Success,processor_49,"['processor_18', 'processor_25', 'processor_10']",0.43369845148467256,0.6806907653808594,Success,processor_18,"['processor_25', 'processor_10', 'processor_7']",1.2635781416585554,0.07049131393432617,Success,processor_18,"['processor_25', 'processor_10', 'processor_7']",0.6987812970937027,0.05922961235046387,Success,processor_2,"['processor_6', 'processor_1', 'processor_5']","['processor_4', 'processor_0', 'processor_3']",0.48286355597721964,0.0014510154724121094,FL,0.43369845148467256
Event 68,event_68,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,30.58876431203013,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[3, 17, 17, 3, 15, 15, 15]",1.1952203242260717,0.7959768772125244,Success,processor_48,"['processor_17', 'processor_3', 'processor_15']",0.39878203355850983,0.6696872711181641,Success,processor_17,"['processor_3', 'processor_15', 'processor_5']",1.2004178689227551,0.06906461715698242,Success,processor_17,"['processor_3', 'processor_15', 'processor_5']",0.6736357861172416,0.06597208976745605,Success,processor_2,"['processor_5', 'processor_0', 'processor_4']","['processor_3', 'processor_6', 'processor_1']",0.43519294349508764,0.0015251636505126953,FL,0.39878203355850983
Event 69,event_69,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,35.06144102734456,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[1, 1, 1, 6, 7, 7, 7]",1.190878935100708,0.8137168884277344,Success,processor_41,"['processor_1', 'processor_6', 'processor_7']",0.4024808572142371,0.665071964263916,Success,processor_1,"['processor_6', 'processor_7', 'processor_22']",1.1950502760531814,0.06475567817687988,Success,processor_1,"['processor_6', 'processor_7', 'processor_22']",0.6686882698670515,0.06456232070922852,Success,processor_5,"['processor_6', 'processor_3', 'processor_2']","['processor_1', 'processor_0', 'processor_4']",0.4491432881751806,0.0015714168548583984,FL,0.4024808572142371
Event 70,event_70,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,22.572783302035475,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[4, 4, 4, 11, 18, 18, 18]",1.266908816442101,0.8751678466796875,Success,processor_27,"['processor_4', 'processor_3', 'processor_11']",0.44653268777548133,0.6665349006652832,Success,processor_4,"['processor_3', 'processor_11', 'processor_18']",1.2528456643576542,0.06802082061767578,Success,processor_4,"['processor_3', 'processor_11', 'processor_18']",0.6778456281365473,0.06676983833312988,Success,processor_5,"['processor_3', 'processor_2', 'processor_0']","['processor_4', 'processor_1', 'processor_6']",0.4994810730428787,0.002614736557006836,FL,0.44653268777548133
Event 71,event_71,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,35.819232967581364,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[3, 3, 3, 7, 4, 4, 4]",1.2202710714520537,0.93375563621521,Success,processor_42,"['processor_3', 'processor_7', 'processor_4']",0.4186325769736443,0.6399977207183838,Success,processor_3,"['processor_7', 'processor_4', 'processor_1']",1.2154153731036847,0.06912875175476074,Success,processor_3,"['processor_7', 'processor_4', 'processor_1']",0.6695316511007378,0.0673213005065918,Success,processor_6,"['processor_4', 'processor_0', 'processor_2']","['processor_3', 'processor_1', 'processor_5']",0.3733348334843507,0.0020372867584228516,FSL,0.3733348334843507
Event 72,event_72,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,31.169374333209326,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[14, 21, 21, 14, 18, 18, 18]",1.2470380086718715,1.0537469387054443,Success,processor_37,"['processor_21', 'processor_14', 'processor_18']",0.42676765369167136,0.6262657642364502,Success,processor_21,"['processor_14', 'processor_18', 'processor_16']",1.2293560037020266,0.08067727088928223,Success,processor_21,"['processor_14', 'processor_18', 'processor_16']",0.6757941524509169,0.06957626342773438,Success,processor_4,"['processor_6', 'processor_3', 'processor_1']","['processor_2', 'processor_5', 'processor_0']",0.41126607957774347,0.0020406246185302734,FSL,0.41126607957774347
Event 73,event_73,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,41.64225421900012,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[0, 19, 19, 0, 13, 13, 13]",1.1821204462785246,0.8973126411437988,Success,processor_38,"['processor_19', 'processor_0', 'processor_13']",0.3964572721945017,0.6508407592773438,Success,processor_19,"['processor_0', 'processor_13', 'processor_5']",1.1800554136556431,0.05933260917663574,Success,processor_19,"['processor_0', 'processor_13', 'processor_5']",0.6592864638274694,0.061181068420410156,Success,processor_2,"['processor_5', 'processor_3', 'processor_1']","['processor_0', 'processor_6', 'processor_4']",0.5315296627971652,0.0014688968658447266,FL,0.3964572721945017
Event 74,event_74,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,19.907494005114383,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[3, 21, 21, 15, 3, 3, 3]",1.2493703144690909,0.8479838371276855,Success,processor_38,"['processor_21', 'processor_15', 'processor_3']",0.42082737401073467,0.6690402030944824,Success,processor_21,"['processor_15', 'processor_3', 'processor_5']",1.2426161302388279,0.06947827339172363,Success,processor_21,"['processor_15', 'processor_3', 'processor_5']",0.6909675273275606,0.06641793251037598,Success,processor_2,"['processor_5', 'processor_6', 'processor_0']","['processor_3', 'processor_4', 'processor_1']",0.49827323284515906,0.002385377883911133,FL,0.42082737401073467
